Fecha Semana,Cantidad Total,Cantidad Total Año,Cliente,Nombre,Producto,Año,Mes,Semana,Promedio,P. Mes,P. Semana,Bimestre,Trimestre,Cuatrimestre,Semestre,Cantidad Año Pasado,Tasa Crecimiento Año Pasado,Tasa Crecimiento,Cantidad Pronostico
2023-01-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LP105D4B,2023,1,3,416.5,,,1,1,1,1,,-0.6116666666666667,-0.6116666666666667,0.0
2023-01-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LP105D4B,2023,1,4,416.5,,,1,1,1,1,,-0.6116666666666667,-0.6116666666666667,0.0
2023-02-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LP105D4B,2023,2,1,416.5,233.0,,1,1,1,1,,-0.6116666666666667,-0.6116666666666667,0.0
2023-02-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LP105D4B,2023,2,2,416.5,233.0,,1,1,1,1,,-0.6116666666666667,-0.6116666666666667,0.0
2023-02-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LP105D4B,2023,2,3,416.5,233.0,,1,1,1,1,,-0.6116666666666667,-0.6116666666666667,0.0
2022-10-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2022,10,4,92.22222222222224,,,5,4,3,2,,0.1333333333333333,-0.2702601701320599,0.0
2022-11-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2022,11,1,92.22222222222224,,,6,4,3,2,,0.1333333333333333,-0.2702601701320599,0.0
2022-11-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2022,11,2,92.22222222222224,,,6,4,3,2,,0.1333333333333333,-0.2702601701320599,0.0
2022-11-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2022,11,3,92.22222222222224,,,6,4,3,2,,0.1333333333333333,-0.2702601701320599,0.0
2022-11-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2022,11,4,92.22222222222224,,,6,4,3,2,,0.1333333333333333,-0.2702601701320599,0.0
2022-12-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2022,12,1,92.22222222222224,,,6,4,3,2,,0.1333333333333333,-0.2702601701320599,0.0
2022-12-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2022,12,2,92.22222222222224,,,6,4,3,2,,0.1333333333333333,-0.2702601701320599,0.0
2022-12-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2022,12,3,92.22222222222224,,,6,4,3,2,,0.1333333333333333,-0.2702601701320599,0.0
2022-12-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2022,12,4,92.22222222222224,,,6,4,3,2,,0.1333333333333333,-0.2702601701320599,0.0
2023-01-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2023,1,1,92.22222222222224,116.66666666666669,125.0,1,1,1,1,,0.1333333333333333,-0.2702601701320599,91.21747873349251
2023-01-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2023,1,2,92.22222222222224,116.66666666666669,,1,1,1,1,,0.1333333333333333,-0.2702601701320599,0.0
2023-01-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2023,1,3,92.22222222222224,116.66666666666669,100.0,1,1,1,1,,0.1333333333333333,-0.2702601701320599,72.973982986794
2023-01-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2023,1,4,92.22222222222224,116.66666666666669,,1,1,1,1,,0.1333333333333333,-0.2702601701320599,0.0
2023-02-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2023,2,1,92.22222222222224,64.5,29.0,1,1,1,1,,0.1333333333333333,-0.2702601701320599,21.16245506617026
2023-02-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2023,2,2,92.22222222222224,64.5,124.0,1,1,1,1,,0.1333333333333333,-0.2702601701320599,90.48773890362457
2023-02-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202I1,2023,2,3,92.22222222222224,64.5,90.0,1,1,1,1,,0.1333333333333333,-0.2702601701320599,65.6765846881146
2022-10-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2022,10,4,38.66666666666666,,,5,4,3,2,,-0.8846153846153846,-0.8846153846153846,0.0
2022-11-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2022,11,1,38.66666666666666,,,6,4,3,2,,-0.8846153846153846,-0.8846153846153846,0.0
2022-11-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2022,11,2,38.66666666666666,,,6,4,3,2,,-0.8846153846153846,-0.8846153846153846,0.0
2022-11-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2022,11,3,38.66666666666666,,,6,4,3,2,,-0.8846153846153846,-0.8846153846153846,0.0
2022-11-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2022,11,4,38.66666666666666,,,6,4,3,2,,-0.8846153846153846,-0.8846153846153846,0.0
2022-12-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2022,12,1,38.66666666666666,,,6,4,3,2,,-0.8846153846153846,-0.8846153846153846,0.0
2022-12-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2022,12,2,38.66666666666666,,,6,4,3,2,,-0.8846153846153846,-0.8846153846153846,0.0
2022-12-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2022,12,3,38.66666666666666,,,6,4,3,2,,-0.8846153846153846,-0.8846153846153846,0.0
2022-12-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2022,12,4,38.66666666666666,,,6,4,3,2,,-0.8846153846153846,-0.8846153846153846,0.0
2023-01-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2023,1,1,38.66666666666666,,,1,1,1,1,,-0.8846153846153846,-0.8846153846153846,0.0
2023-01-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2023,1,2,38.66666666666666,,,1,1,1,1,,-0.8846153846153846,-0.8846153846153846,0.0
2023-01-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2023,1,3,38.66666666666666,,,1,1,1,1,,-0.8846153846153846,-0.8846153846153846,0.0
2023-01-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2023,1,4,38.66666666666666,,,1,1,1,1,,-0.8846153846153846,-0.8846153846153846,0.0
2023-02-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2023,2,1,38.66666666666666,84.0,84.0,1,1,1,1,,-0.8846153846153846,-0.8846153846153846,9.692307692307695
2023-02-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2023,2,2,38.66666666666666,84.0,,1,1,1,1,,-0.8846153846153846,-0.8846153846153846,0.0
2023-02-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J4,2023,2,3,38.66666666666666,84.0,,1,1,1,1,,-0.8846153846153846,-0.8846153846153846,0.0
2022-10-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2022,10,4,41.833333333333336,,,5,4,3,2,,-0.3166666666666666,0.1933333333333333,0.0
2022-11-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2022,11,1,41.833333333333336,,,6,4,3,2,,-0.3166666666666666,0.1933333333333333,0.0
2022-11-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2022,11,2,41.833333333333336,,,6,4,3,2,,-0.3166666666666666,0.1933333333333333,0.0
2022-11-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2022,11,3,41.833333333333336,,,6,4,3,2,,-0.3166666666666666,0.1933333333333333,0.0
2022-11-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2022,11,4,41.833333333333336,,,6,4,3,2,,-0.3166666666666666,0.1933333333333333,0.0
2022-12-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2022,12,1,41.833333333333336,,,6,4,3,2,,-0.3166666666666666,0.1933333333333333,0.0
2022-12-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2022,12,2,41.833333333333336,,,6,4,3,2,,-0.3166666666666666,0.1933333333333333,0.0
2022-12-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2022,12,3,41.833333333333336,,,6,4,3,2,,-0.3166666666666666,0.1933333333333333,0.0
2022-12-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2022,12,4,41.833333333333336,,,6,4,3,2,,-0.3166666666666666,0.1933333333333333,0.0
2023-01-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2023,1,1,41.833333333333336,50.0,50.0,1,1,1,1,,-0.3166666666666666,0.1933333333333333,59.66666666666667
2023-01-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2023,1,2,41.833333333333336,50.0,,1,1,1,1,,-0.3166666666666666,0.1933333333333333,0.0
2023-01-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2023,1,3,41.833333333333336,50.0,,1,1,1,1,,-0.3166666666666666,0.1933333333333333,0.0
2023-01-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2023,1,4,41.833333333333336,50.0,,1,1,1,1,,-0.3166666666666666,0.1933333333333333,0.0
2023-02-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2023,2,1,41.833333333333336,47.0,31.0,1,1,1,1,,-0.3166666666666666,0.1933333333333333,36.99333333333333
2023-02-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2023,2,2,41.833333333333336,47.0,,1,1,1,1,,-0.3166666666666666,0.1933333333333333,0.0
2023-02-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111O5,2023,2,3,41.833333333333336,47.0,55.0,1,1,1,1,,-0.3166666666666666,0.1933333333333333,65.63333333333334
2022-10-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2022,10,4,26.5,,,5,4,3,2,,nan,nan,0.0
2022-11-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2022,11,1,26.5,,,6,4,3,2,,nan,nan,0.0
2022-11-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2022,11,2,26.5,,,6,4,3,2,,nan,nan,0.0
2022-11-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2022,11,3,26.5,,,6,4,3,2,,nan,nan,0.0
2022-11-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2022,11,4,26.5,,,6,4,3,2,,nan,nan,0.0
2022-12-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2022,12,1,26.5,,,6,4,3,2,,nan,nan,0.0
2022-12-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2022,12,2,26.5,,,6,4,3,2,,nan,nan,0.0
2022-12-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2022,12,3,26.5,,,6,4,3,2,,nan,nan,0.0
2022-12-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2022,12,4,26.5,,,6,4,3,2,,nan,nan,0.0
2023-01-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2023,1,1,26.5,,,1,1,1,1,,nan,nan,0.0
2023-01-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2023,1,2,26.5,,,1,1,1,1,,nan,nan,0.0
2023-01-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2023,1,3,26.5,,,1,1,1,1,,nan,nan,0.0
2023-01-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2023,1,4,26.5,,,1,1,1,1,,nan,nan,0.0
2023-02-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2023,2,1,26.5,,,1,1,1,1,,nan,nan,0.0
2023-02-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2023,2,2,26.5,,,1,1,1,1,,nan,nan,0.0
2023-02-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP3202J2,2023,2,3,26.5,,,1,1,1,1,,nan,nan,0.0
2022-10-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2022,10,4,393.1428571428572,,,5,4,3,2,,-0.9611650485436892,26.874437859874757,0.0
2022-11-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2022,11,1,393.1428571428572,,,6,4,3,2,,-0.9611650485436892,26.874437859874757,0.0
2022-11-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2022,11,2,393.1428571428572,,,6,4,3,2,,-0.9611650485436892,26.874437859874757,0.0
2022-11-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2022,11,3,393.1428571428572,,,6,4,3,2,,-0.9611650485436892,26.874437859874757,0.0
2022-11-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2022,11,4,393.1428571428572,,,6,4,3,2,,-0.9611650485436892,26.874437859874757,0.0
2022-12-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2022,12,1,393.1428571428572,,,6,4,3,2,,-0.9611650485436892,26.874437859874757,0.0
2022-12-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2022,12,2,393.1428571428572,,,6,4,3,2,,-0.9611650485436892,26.874437859874757,0.0
2022-12-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2022,12,3,393.1428571428572,,,6,4,3,2,,-0.9611650485436892,26.874437859874757,0.0
2022-12-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2022,12,4,393.1428571428572,,,6,4,3,2,,-0.9611650485436892,26.874437859874757,0.0
2023-01-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2023,1,1,393.1428571428572,100.0,100.0,1,1,1,1,,-0.9611650485436892,26.874437859874757,2787.4437859874756
2023-01-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2023,1,2,393.1428571428572,100.0,,1,1,1,1,,-0.9611650485436892,26.874437859874757,0.0
2023-01-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2023,1,3,393.1428571428572,100.0,100.0,1,1,1,1,,-0.9611650485436892,26.874437859874757,2787.4437859874756
2023-01-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2023,1,4,393.1428571428572,100.0,,1,1,1,1,,-0.9611650485436892,26.874437859874757,0.0
2023-02-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2023,2,1,393.1428571428572,,,1,1,1,1,,-0.9611650485436892,26.874437859874757,0.0
2023-02-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2023,2,2,393.1428571428572,,,1,1,1,1,,-0.9611650485436892,26.874437859874757,0.0
2023-02-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LR038D2B,2023,2,3,393.1428571428572,,,1,1,1,1,,-0.9611650485436892,26.874437859874757,0.0
2022-10-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2022,10,4,48.0,,,5,4,3,2,,nan,nan,0.0
2022-11-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2022,11,1,48.0,,,6,4,3,2,,nan,nan,0.0
2022-11-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2022,11,2,48.0,,,6,4,3,2,,nan,nan,0.0
2022-11-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2022,11,3,48.0,,,6,4,3,2,,nan,nan,0.0
2022-11-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2022,11,4,48.0,,,6,4,3,2,,nan,nan,0.0
2022-12-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2022,12,1,48.0,,,6,4,3,2,,nan,nan,0.0
2022-12-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2022,12,2,48.0,,,6,4,3,2,,nan,nan,0.0
2022-12-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2022,12,3,48.0,,,6,4,3,2,,nan,nan,0.0
2022-12-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2022,12,4,48.0,,,6,4,3,2,,nan,nan,0.0
2023-01-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2023,1,1,48.0,,,1,1,1,1,,nan,nan,0.0
2023-01-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2023,1,2,48.0,,,1,1,1,1,,nan,nan,0.0
2023-01-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2023,1,3,48.0,,,1,1,1,1,,nan,nan,0.0
2023-01-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2023,1,4,48.0,,,1,1,1,1,,nan,nan,0.0
2023-02-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2023,2,1,48.0,,,1,1,1,1,,nan,nan,0.0
2023-02-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2023,2,2,48.0,,,1,1,1,1,,nan,nan,0.0
2023-02-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5112R2,2023,2,3,48.0,,,1,1,1,1,,nan,nan,0.0
2022-10-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2022,10,4,48.0,,,5,4,3,2,,nan,nan,0.0
2022-11-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2022,11,1,48.0,,,6,4,3,2,,nan,nan,0.0
2022-11-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2022,11,2,48.0,,,6,4,3,2,,nan,nan,0.0
2022-11-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2022,11,3,48.0,,,6,4,3,2,,nan,nan,0.0
2022-11-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2022,11,4,48.0,,,6,4,3,2,,nan,nan,0.0
2022-12-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2022,12,1,48.0,,,6,4,3,2,,nan,nan,0.0
2022-12-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2022,12,2,48.0,,,6,4,3,2,,nan,nan,0.0
2022-12-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2022,12,3,48.0,,,6,4,3,2,,nan,nan,0.0
2022-12-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2022,12,4,48.0,,,6,4,3,2,,nan,nan,0.0
2023-01-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2023,1,1,48.0,,,1,1,1,1,,nan,nan,0.0
2023-01-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2023,1,2,48.0,,,1,1,1,1,,nan,nan,0.0
2023-01-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2023,1,3,48.0,,,1,1,1,1,,nan,nan,0.0
2023-01-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2023,1,4,48.0,,,1,1,1,1,,nan,nan,0.0
2023-02-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2023,2,1,48.0,,,1,1,1,1,,nan,nan,0.0
2023-02-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2023,2,2,48.0,,,1,1,1,1,,nan,nan,0.0
2023-02-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5111L2,2023,2,3,48.0,,,1,1,1,1,,nan,nan,0.0
2022-10-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2022,10,4,1070.0,1050.0,1008.0,5,4,3,2,,nan,nan,nan
2022-11-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2022,11,1,1070.0,1090.0,,6,4,3,2,,nan,nan,0.0
2022-11-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2022,11,2,1070.0,1090.0,1088.0,6,4,3,2,,nan,nan,nan
2022-11-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2022,11,3,1070.0,1090.0,1092.0,6,4,3,2,,nan,nan,nan
2022-11-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2022,11,4,1070.0,1090.0,,6,4,3,2,,nan,nan,0.0
2022-12-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2022,12,1,1070.0,,,6,4,3,2,,nan,nan,0.0
2022-12-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2022,12,2,1070.0,,,6,4,3,2,,nan,nan,0.0
2022-12-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2022,12,3,1070.0,,,6,4,3,2,,nan,nan,0.0
2022-12-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2022,12,4,1070.0,,,6,4,3,2,,nan,nan,0.0
2023-01-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2023,1,1,1070.0,,,1,1,1,1,,nan,nan,0.0
2023-01-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2023,1,2,1070.0,,,1,1,1,1,,nan,nan,0.0
2023-01-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2023,1,3,1070.0,,,1,1,1,1,,nan,nan,0.0
2023-01-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2023,1,4,1070.0,,,1,1,1,1,,nan,nan,0.0
2023-02-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2023,2,1,1070.0,,,1,1,1,1,,nan,nan,0.0
2023-02-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2023,2,2,1070.0,,,1,1,1,1,,nan,nan,0.0
2023-02-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",LRA26G01,2023,2,3,1070.0,,,1,1,1,1,,nan,nan,0.0
2022-10-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5113F3,2022,10,4,51.888888888888886,32.0,32.0,5,4,3,2,,17.375,3.104891304347826,131.35652173913041
2022-11-01 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5113F3,2022,11,1,51.888888888888886,,,6,4,3,2,,17.375,3.104891304347826,0.0
2022-11-09 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5113F3,2022,11,2,51.888888888888886,,,6,4,3,2,,17.375,3.104891304347826,0.0
2022-11-16 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5113F3,2022,11,3,51.888888888888886,,,6,4,3,2,,17.375,3.104891304347826,0.0
2022-11-24 00:00:00,,,METALF,"METALFRIO SOLUTIONS MEXICO, S.A. DE C.V.",CP5113F3,2022,11,4,51.888888888888886,,,6,4,3,2,,17.375,3.104891304347826,0.0
