Fecha Semana,Cantidad Total,Cantidad Total Año,Importe Total,Cliente,Producto,Año,Mes,Semana,No. ventas,Promedio,P. Mes,P. Semana,Bimestre,Trimestre,Cuatrimestre,Semestre,Cantidad Año Pasado,Tasa Crecimiento Año Pasado,Tasa Crecimiento
2020-12-01,5000,42826,2950.0,COPREC,BUJIA387,2020,12,1,2,2809.906976744186,5000.0,5000.0,6,4,3,2,0,,-0.10050691818872917
2021-01-01,5500,48500,3245.0,COPREC,BUJIA387,2021,1,1,3,2809.906976744186,3125.0,5500.0,1,1,1,1,42826,0.13248960911595759,-0.10050691818872917
2021-01-09,4000,48500,2360.0,COPREC,BUJIA387,2021,1,2,1,2809.906976744186,3125.0,4000.0,1,1,1,1,42826,0.13248960911595759,-0.10050691818872917
2021-01-16,2000,48500,1180.0,COPREC,BUJIA387,2021,1,3,2,2809.906976744186,3125.0,2000.0,1,1,1,1,42826,0.13248960911595759,-0.10050691818872917
2021-01-24,1000,48500,590.0,COPREC,BUJIA387,2021,1,4,1,2809.906976744186,3125.0,1000.0,1,1,1,1,42826,0.13248960911595759,-0.10050691818872917
2021-02-01,2000,48500,1180.0,COPREC,BUJIA387,2021,2,1,1,2809.906976744186,1180.0,2000.0,1,1,1,1,42826,0.13248960911595759,-0.10050691818872917
2021-03-24,5500,48500,3245.0,COPREC,BUJIA387,2021,3,4,2,2809.906976744186,3295.0,3295.0,2,1,1,1,42826,0.13248960911595759,-0.10050691818872917
2021-04-16,1000,48500,590.0,COPREC,BUJIA387,2021,4,3,1,2809.906976744186,1896.8333333333333,2033.3333333333333,2,2,1,1,42826,0.13248960911595759,-0.10050691818872917
2021-06-24,2000,48500,1180.0,COPREC,BUJIA387,2021,6,4,1,2809.906976744186,3250.0,3166.6666666666665,3,2,2,1,42826,0.13248960911595759,-0.10050691818872917
2021-07-01,2500,48500,1475.0,COPREC,BUJIA387,2021,7,1,1,2809.906976744186,5000.0,2500.0,4,3,2,2,42826,0.13248960911595759,-0.10050691818872917
2021-07-24,7500,48500,4425.0,COPREC,BUJIA387,2021,7,4,2,2809.906976744186,5000.0,7500.0,4,3,2,2,42826,0.13248960911595759,-0.10050691818872917
2021-08-24,1500,48500,885.0,COPREC,BUJIA387,2021,8,4,1,2809.906976744186,2333.3333333333335,1500.0,4,3,2,2,42826,0.13248960911595759,-0.10050691818872917
2021-09-01,2500,48500,1475.0,COPREC,BUJIA387,2021,9,1,1,2809.906976744186,2500.0,2500.0,5,3,3,2,42826,0.13248960911595759,-0.10050691818872917
2021-10-16,4000,48500,2360.0,COPREC,BUJIA387,2021,10,3,1,2809.906976744186,2625.0,2250.0,5,4,3,2,42826,0.13248960911595759,-0.10050691818872917
2021-11-01,4000,48500,2360.0,COPREC,BUJIA387,2021,11,1,1,2809.906976744186,3000.0,3250.0,6,4,3,2,42826,0.13248960911595759,-0.10050691818872917
2021-11-24,3500,48500,2065.0,COPREC,BUJIA387,2021,11,4,1,2809.906976744186,3000.0,3500.0,6,4,3,2,42826,0.13248960911595759,-0.10050691818872917
2022-03-24,4000,29500,2360.0,COPREC,BUJIA387,2022,3,4,2,2809.906976744186,3295.0,3295.0,2,1,1,1,48500,-0.3917525773195876,-0.10050691818872917
2022-04-01,1500,29500,885.0,COPREC,BUJIA387,2022,4,1,1,2809.906976744186,1896.8333333333333,1500.0,2,2,1,1,48500,-0.3917525773195876,-0.10050691818872917
2022-04-16,4500,29500,2655.0,COPREC,BUJIA387,2022,4,3,2,2809.906976744186,1896.8333333333333,2033.3333333333333,2,2,1,1,48500,-0.3917525773195876,-0.10050691818872917
2022-04-24,3000,29500,1770.0,COPREC,BUJIA387,2022,4,4,1,2809.906976744186,1896.8333333333333,1890.5,2,2,1,1,48500,-0.3917525773195876,-0.10050691818872917
2022-05-01,2500,29500,1475.0,COPREC,BUJIA387,2022,5,1,1,2809.906976744186,2340.0,1600.0,3,2,2,1,48500,-0.3917525773195876,-0.10050691818872917
2022-06-09,2000,29500,1180.0,COPREC,BUJIA387,2022,6,2,1,2809.906976744186,3250.0,3000.0,3,2,2,1,48500,-0.3917525773195876,-0.10050691818872917
2022-06-16,1500,29500,885.0,COPREC,BUJIA387,2022,6,3,1,2809.906976744186,3250.0,3750.0,3,2,2,1,48500,-0.3917525773195876,-0.10050691818872917
2022-06-24,2500,29500,1475.0,COPREC,BUJIA387,2022,6,4,1,2809.906976744186,3250.0,3166.6666666666665,3,2,2,1,48500,-0.3917525773195876,-0.10050691818872917
2022-08-01,4500,29500,2655.0,COPREC,BUJIA387,2022,8,1,1,2809.906976744186,2333.3333333333335,4500.0,4,3,2,2,48500,-0.3917525773195876,-0.10050691818872917
2022-08-16,1000,29500,590.0,COPREC,BUJIA387,2022,8,3,1,2809.906976744186,2333.3333333333335,1000.0,4,3,2,2,48500,-0.3917525773195876,-0.10050691818872917
2022-10-01,2000,29500,1180.0,COPREC,BUJIA387,2022,10,1,2,2809.906976744186,2625.0,3000.0,5,4,3,2,48500,-0.3917525773195876,-0.10050691818872917
2022-10-16,500,29500,295.0,COPREC,BUJIA387,2022,10,3,1,2809.906976744186,2625.0,2250.0,5,4,3,2,48500,-0.3917525773195876,-0.10050691818872917
2021-03-24,500,1000,245.0,COPREC,BUJIA260A,2021,3,4,1,375.0,500.0,500.0,2,1,1,1,0,,-0.5
2021-07-01,500,1000,245.0,COPREC,BUJIA260A,2021,7,1,1,375.0,500.0,500.0,4,3,2,2,0,,-0.5
2022-06-01,360,500,176.4,COPREC,BUJIA260A,2022,6,1,1,375.0,250.0,360.0,3,2,2,1,1000,-0.5,-0.5
2022-06-16,140,500,68.6,COPREC,BUJIA260A,2022,6,3,1,375.0,250.0,140.0,3,2,2,1,1000,-0.5,-0.5
2021-03-24,500,1000,225.0,COPREC,BUJIA261A,2021,3,4,1,492.5,500.0,500.0,2,1,1,1,0,,-0.03
2021-07-01,500,1000,225.0,COPREC,BUJIA261A,2021,7,1,1,492.5,500.0,500.0,4,3,2,2,0,,-0.03
2022-06-01,610,970,274.5,COPREC,BUJIA261A,2022,6,1,2,492.5,485.0,610.0,3,2,2,1,1000,-0.03,-0.03
2022-06-16,360,970,162.0,COPREC,BUJIA261A,2022,6,3,1,492.5,485.0,360.0,3,2,2,1,1000,-0.03,-0.03
2017-01-01,336,553,5866.56,METALF,CP5112N1,2017,1,1,1,86.0,208.33333333333334,336.0,1,1,1,1,0,,0.2979878360995182
2017-01-09,169,553,2950.74,METALF,CP5112N1,2017,1,2,2,86.0,208.33333333333334,169.0,1,1,1,1,0,,0.2979878360995182
2017-12-16,48,553,838.08,METALF,CP5112N1,2017,12,3,1,86.0,56.333333333333336,48.0,6,4,3,2,0,,0.2979878360995182
2018-01-24,120,912,2095.2,METALF,CP5112N1,2018,1,4,1,86.0,208.33333333333334,120.0,1,1,1,1,553,0.6491862567811935,0.2979878360995182
2018-02-09,144,912,2514.24,METALF,CP5112N1,2018,2,2,1,86.0,139.5,87.0,1,1,1,1,553,0.6491862567811935,0.2979878360995182
2018-03-16,24,912,419.04,METALF,CP5112N1,2018,3,3,1,86.0,36.0,24.0,2,1,1,1,553,0.6491862567811935,0.2979878360995182
2018-03-24,48,912,838.08,METALF,CP5112N1,2018,3,4,1,86.0,36.0,48.0,2,1,1,1,553,0.6491862567811935,0.2979878360995182
2018-04-09,48,912,838.08,METALF,CP5112N1,2018,4,2,2,86.0,36.0,48.0,2,2,1,1,553,0.6491862567811935,0.2979878360995182
2018-04-16,24,912,419.04,METALF,CP5112N1,2018,4,3,1,86.0,36.0,24.0,2,2,1,1,553,0.6491862567811935,0.2979878360995182
2018-05-16,24,912,419.04,METALF,CP5112N1,2018,5,3,1,86.0,75.33333333333333,24.0,3,2,2,1,553,0.6491862567811935,0.2979878360995182
2018-07-01,48,912,838.08,METALF,CP5112N1,2018,7,1,1,86.0,54.0,48.0,4,3,2,2,553,0.6491862567811935,0.2979878360995182
2018-07-09,96,912,1676.16,METALF,CP5112N1,2018,7,2,2,86.0,54.0,96.0,4,3,2,2,553,0.6491862567811935,0.2979878360995182
2018-07-16,24,912,419.04,METALF,CP5112N1,2018,7,3,1,86.0,54.0,24.0,4,3,2,2,553,0.6491862567811935,0.2979878360995182
2018-07-24,48,912,838.08,METALF,CP5112N1,2018,7,4,1,86.0,54.0,48.0,4,3,2,2,553,0.6491862567811935,0.2979878360995182
2018-08-16,72,912,1257.12,METALF,CP5112N1,2018,8,3,1,86.0,60.0,72.0,4,3,2,2,553,0.6491862567811935,0.2979878360995182
2018-08-24,48,912,838.08,METALF,CP5112N1,2018,8,4,1,86.0,60.0,48.0,4,3,2,2,553,0.6491862567811935,0.2979878360995182
2018-09-01,48,912,838.08,METALF,CP5112N1,2018,9,1,1,86.0,72.0,48.0,5,3,3,2,553,0.6491862567811935,0.2979878360995182
2018-09-09,96,912,1676.16,METALF,CP5112N1,2018,9,2,1,86.0,72.0,96.0,5,3,3,2,553,0.6491862567811935,0.2979878360995182
2019-02-16,336,456,5866.56,METALF,CP5112N1,2019,2,3,1,86.0,139.5,336.0,1,1,1,1,912,-0.5,0.2979878360995182
2019-11-09,24,456,419.04,METALF,CP5112N1,2019,11,2,1,86.0,60.0,24.0,6,4,3,2,912,-0.5,0.2979878360995182
2019-11-24,96,456,1676.16,METALF,CP5112N1,2019,11,4,1,86.0,60.0,96.0,6,4,3,2,912,-0.5,0.2979878360995182
2020-02-24,48,120,838.08,METALF,CP5112N1,2020,2,4,1,86.0,139.5,48.0,1,1,1,1,456,-0.7368421052631579,0.2979878360995182
2020-12-01,72,120,1257.12,METALF,CP5112N1,2020,12,1,1,86.0,56.333333333333336,60.5,6,4,3,2,456,-0.7368421052631579,0.2979878360995182
2021-02-09,30,127,523.8,METALF,CP5112N1,2021,2,2,1,86.0,139.5,87.0,1,1,1,1,120,0.058333333333333334,0.2979878360995182
2021-05-24,48,127,838.08,METALF,CP5112N1,2021,5,4,1,86.0,75.33333333333333,48.0,3,2,2,1,120,0.058333333333333334,0.2979878360995182
2021-12-01,49,127,970.2,METALF,CP5112N1,2021,12,1,1,86.0,56.333333333333336,60.5,6,4,3,2,120,0.058333333333333334,0.2979878360995182
2022-05-01,154,154,3049.2,METALF,CP5112N1,2022,5,1,1,86.0,75.33333333333333,154.0,3,2,2,1,127,0.2125984251968504,0.2979878360995182
2017-01-01,360,3918,2664.0,METALF,CP5115A,2017,1,1,1,206.54761904761904,225.0,360.0,1,1,1,1,0,,-0.30490752544752925
2017-01-09,120,3918,888.0,METALF,CP5115A,2017,1,2,1,206.54761904761904,225.0,120.0,1,1,1,1,0,,-0.30490752544752925
2017-01-16,180,3918,1332.0,METALF,CP5115A,2017,1,3,1,206.54761904761904,225.0,180.0,1,1,1,1,0,,-0.30490752544752925
2017-02-09,660,3918,4884.0,METALF,CP5115A,2017,2,2,2,206.54761904761904,275.5,345.0,1,1,1,1,0,,-0.30490752544752925
2017-03-01,420,3918,3108.0,METALF,CP5115A,2017,3,1,1,206.54761904761904,181.22222222222223,245.5,2,1,1,1,0,,-0.30490752544752925
2017-03-09,180,3918,1332.0,METALF,CP5115A,2017,3,2,1,206.54761904761904,181.22222222222223,200.0,2,1,1,1,0,,-0.30490752544752925
2017-03-24,300,3918,2220.0,METALF,CP5115A,2017,3,4,2,206.54761904761904,181.22222222222223,140.0,2,1,1,1,0,,-0.30490752544752925
2017-04-01,20,3918,148.0,METALF,CP5115A,2017,4,1,1,206.54761904761904,117.6,20.0,2,2,1,1,0,,-0.30490752544752925
2017-04-16,180,3918,1332.0,METALF,CP5115A,2017,4,3,2,206.54761904761904,117.6,196.0,2,2,1,1,0,,-0.30490752544752925
2017-04-24,56,3918,414.4,METALF,CP5115A,2017,4,4,1,206.54761904761904,117.6,88.0,2,2,1,1,0,,-0.30490752544752925
2017-05-01,262,3918,1938.8,METALF,CP5115A,2017,5,1,4,206.54761904761904,205.0,262.0,3,2,2,1,0,,-0.30490752544752925
2017-05-09,400,3918,2960.0,METALF,CP5115A,2017,5,2,3,206.54761904761904,205.0,400.0,3,2,2,1,0,,-0.30490752544752925
2017-05-16,120,3918,888.0,METALF,CP5115A,2017,5,3,1,206.54761904761904,205.0,120.0,3,2,2,1,0,,-0.30490752544752925
2017-09-01,420,3918,3108.0,METALF,CP5115A,2017,9,1,1,206.54761904761904,420.0,420.0,5,3,3,2,0,,-0.30490752544752925
2017-10-24,120,3918,888.0,METALF,CP5115A,2017,10,4,1,206.54761904761904,174.0,120.0,5,4,3,2,0,,-0.30490752544752925
2017-12-16,120,3918,888.0,METALF,CP5115A,2017,12,3,1,206.54761904761904,180.0,120.0,6,4,3,2,0,,-0.30490752544752925
2018-01-24,240,1331,1776.0,METALF,CP5115A,2018,1,4,1,206.54761904761904,225.0,240.0,1,1,1,1,3918,-0.6602858601327207,-0.30490752544752925
2018-02-09,120,1331,888.0,METALF,CP5115A,2018,2,2,1,206.54761904761904,275.5,345.0,1,1,1,1,3918,-0.6602858601327207,-0.30490752544752925
2018-02-16,120,1331,888.0,METALF,CP5115A,2018,2,3,1,206.54761904761904,275.5,120.0,1,1,1,1,3918,-0.6602858601327207,-0.30490752544752925
2018-03-01,71,1331,525.4,METALF,CP5115A,2018,3,1,1,206.54761904761904,181.22222222222223,245.5,2,1,1,1,3918,-0.6602858601327207,-0.30490752544752925
2018-07-01,420,1331,3108.0,METALF,CP5115A,2018,7,1,1,206.54761904761904,335.0,420.0,4,3,2,2,3918,-0.6602858601327207,-0.30490752544752925
2018-10-01,120,1331,888.0,METALF,CP5115A,2018,10,1,1,206.54761904761904,174.0,210.0,5,4,3,2,3918,-0.6602858601327207,-0.30490752544752925
2018-12-01,240,1331,1776.0,METALF,CP5115A,2018,12,1,1,206.54761904761904,180.0,240.0,6,4,3,2,3918,-0.6602858601327207,-0.30490752544752925
2019-02-09,420,1490,3108.0,METALF,CP5115A,2019,2,2,1,206.54761904761904,275.5,345.0,1,1,1,1,1331,0.11945905334335086,-0.30490752544752925
2019-03-09,240,1490,1776.0,METALF,CP5115A,2019,3,2,1,206.54761904761904,181.22222222222223,200.0,2,1,1,1,1331,0.11945905334335086,-0.30490752544752925
2019-06-01,136,1490,1006.4,METALF,CP5115A,2019,6,1,1,206.54761904761904,136.0,136.0,3,2,2,1,1331,0.11945905334335086,-0.30490752544752925
2019-10-01,360,1490,2664.0,METALF,CP5115A,2019,10,1,2,206.54761904761904,174.0,210.0,5,4,3,2,1331,0.11945905334335086,-0.30490752544752925
2019-10-09,120,1490,888.0,METALF,CP5115A,2019,10,2,1,206.54761904761904,174.0,120.0,5,4,3,2,1331,0.11945905334335086,-0.30490752544752925
2019-11-01,214,1490,1583.6,METALF,CP5115A,2019,11,1,1,206.54761904761904,209.0,214.0,6,4,3,2,1331,0.11945905334335086,-0.30490752544752925
2020-03-16,120,820,888.0,METALF,CP5115A,2020,3,3,1,206.54761904761904,181.22222222222223,120.0,2,1,1,1,1490,-0.44966442953020136,-0.30490752544752925
2020-03-24,60,820,444.0,METALF,CP5115A,2020,3,4,1,206.54761904761904,181.22222222222223,140.0,2,1,1,1,1490,-0.44966442953020136,-0.30490752544752925
2020-07-09,250,820,1850.0,METALF,CP5115A,2020,7,2,1,206.54761904761904,335.0,250.0,4,3,2,2,1490,-0.44966442953020136,-0.30490752544752925
2020-10-01,150,820,1110.0,METALF,CP5115A,2020,10,1,1,206.54761904761904,174.0,210.0,5,4,3,2,1490,-0.44966442953020136,-0.30490752544752925
2020-11-09,240,820,1776.0,METALF,CP5115A,2020,11,2,1,206.54761904761904,209.0,240.0,6,4,3,2,1490,-0.44966442953020136,-0.30490752544752925
2021-02-01,153,604,1132.2,METALF,CP5115A,2021,2,1,1,206.54761904761904,275.5,153.0,1,1,1,1,820,-0.2634146341463415,-0.30490752544752925
2021-03-09,180,604,1332.0,METALF,CP5115A,2021,3,2,1,206.54761904761904,181.22222222222223,200.0,2,1,1,1,820,-0.2634146341463415,-0.30490752544752925
2021-03-24,60,604,444.0,METALF,CP5115A,2021,3,4,1,206.54761904761904,181.22222222222223,140.0,2,1,1,1,820,-0.2634146341463415,-0.30490752544752925
2021-05-24,38,604,281.2,METALF,CP5115A,2021,5,4,1,206.54761904761904,205.0,38.0,3,2,2,1,820,-0.2634146341463415,-0.30490752544752925
2021-11-24,173,604,2465.25,METALF,CP5115A,2021,11,4,1,206.54761904761904,209.0,173.0,6,4,3,2,820,-0.2634146341463415,-0.30490752544752925
2022-02-09,180,512,2565.0,METALF,CP5115A,2022,2,2,1,206.54761904761904,275.5,345.0,1,1,1,1,604,-0.152317880794702,-0.30490752544752925
2022-04-16,212,512,3021.0,METALF,CP5115A,2022,4,3,1,206.54761904761904,117.6,196.0,2,2,1,1,604,-0.152317880794702,-0.30490752544752925
2022-04-24,120,512,1710.0,METALF,CP5115A,2022,4,4,1,206.54761904761904,117.6,88.0,2,2,1,1,604,-0.152317880794702,-0.30490752544752925
2017-01-01,2200,34300,198.0,METALF,CP2837M,2017,1,1,1,3272.0,2716.6666666666665,2600.0,1,1,1,1,0,,-0.29088420729669623
2017-01-16,600,34300,54.0,METALF,CP2837M,2017,1,3,1,3272.0,2716.6666666666665,2800.0,1,1,1,1,0,,-0.29088420729669623
2017-04-16,4000,34300,360.0,METALF,CP2837M,2017,4,3,1,3272.0,4000.0,4000.0,2,2,1,1,0,,-0.29088420729669623
2017-05-01,11000,34300,990.0,METALF,CP2837M,2017,5,1,1,3272.0,7000.0,11000.0,3,2,2,1,0,,-0.29088420729669623
2017-05-09,6000,34300,540.0,METALF,CP2837M,2017,5,2,1,3272.0,7000.0,6000.0,3,2,2,1,0,,-0.29088420729669623
2017-05-24,4000,34300,360.0,METALF,CP2837M,2017,5,4,1,3272.0,7000.0,4000.0,3,2,2,1,0,,-0.29088420729669623
2017-07-24,3500,34300,315.0,METALF,CP2837M,2017,7,4,1,3272.0,3125.0,2833.3333333333335,4,3,2,2,0,,-0.29088420729669623
2017-11-09,1000,34300,90.0,METALF,CP2837M,2017,11,2,1,3272.0,1750.0,1500.0,6,4,3,2,0,,-0.29088420729669623
2017-11-24,2000,34300,180.0,METALF,CP2837M,2017,11,4,1,3272.0,1750.0,2000.0,6,4,3,2,0,,-0.29088420729669623
2018-01-24,3500,23000,315.0,METALF,CP2837M,2018,1,4,1,3272.0,2716.6666666666665,2750.0,1,1,1,1,34300,-0.3294460641399417,-0.29088420729669623
2018-02-01,6000,23000,540.0,METALF,CP2837M,2018,2,1,1,3272.0,4500.0,6000.0,1,1,1,1,34300,-0.3294460641399417,-0.29088420729669623
2018-02-09,6500,23000,585.0,METALF,CP2837M,2018,2,2,1,3272.0,4500.0,5750.0,1,1,1,1,34300,-0.3294460641399417,-0.29088420729669623
2018-07-16,4000,23000,360.0,METALF,CP2837M,2018,7,3,1,3272.0,3125.0,4000.0,4,3,2,2,34300,-0.3294460641399417,-0.29088420729669623
2018-07-24,3000,23000,270.0,METALF,CP2837M,2018,7,4,1,3272.0,3125.0,2833.3333333333335,4,3,2,2,34300,-0.3294460641399417,-0.29088420729669623
2019-01-01,3000,22000,270.0,METALF,CP2837M,2019,1,1,1,3272.0,2716.6666666666665,2600.0,1,1,1,1,23000,-0.043478260869565216,-0.29088420729669623
2019-01-16,5000,22000,450.0,METALF,CP2837M,2019,1,3,1,3272.0,2716.6666666666665,2800.0,1,1,1,1,23000,-0.043478260869565216,-0.29088420729669623
2019-01-24,2000,22000,180.0,METALF,CP2837M,2019,1,4,1,3272.0,2716.6666666666665,2750.0,1,1,1,1,23000,-0.043478260869565216,-0.29088420729669623
2019-02-09,5000,22000,450.0,METALF,CP2837M,2019,2,2,1,3272.0,4500.0,5750.0,1,1,1,1,23000,-0.043478260869565216,-0.29088420729669623
2019-07-24,2000,22000,180.0,METALF,CP2837M,2019,7,4,1,3272.0,3125.0,2833.3333333333335,4,3,2,2,23000,-0.043478260869565216,-0.29088420729669623
2019-08-09,1000,22000,90.0,METALF,CP2837M,2019,8,2,1,3272.0,1000.0,1000.0,4,3,2,2,23000,-0.043478260869565216,-0.29088420729669623
2019-11-09,2000,22000,180.0,METALF,CP2837M,2019,11,2,1,3272.0,1750.0,1500.0,6,4,3,2,23000,-0.043478260869565216,-0.29088420729669623
2019-11-24,2000,22000,180.0,METALF,CP2837M,2019,11,4,2,3272.0,1750.0,2000.0,6,4,3,2,23000,-0.043478260869565216,-0.29088420729669623
2020-02-24,500,2500,45.0,METALF,CP2837M,2020,2,4,1,3272.0,4500.0,500.0,1,1,1,1,22000,-0.8863636363636364,-0.29088420729669623
2020-06-24,1000,2500,90.0,METALF,CP2837M,2020,6,4,1,3272.0,1000.0,1000.0,3,2,2,1,22000,-0.8863636363636364,-0.29088420729669623
2020-08-01,1000,2500,90.0,METALF,CP2837M,2020,8,1,1,3272.0,1000.0,1000.0,4,3,2,2,22000,-0.8863636363636364,-0.29088420729669623
2017-01-01,210,3306,315.0,METALF,CP5115A3,2017,1,1,1,239.48,120.0,210.0,1,1,1,1,0,,-0.26602151951786157
2017-02-01,50,3306,75.0,METALF,CP5115A3,2017,2,1,1,239.48,280.57142857142856,174.0,1,1,1,1,0,,-0.26602151951786157
2017-02-09,1166,3306,1749.0,METALF,CP5115A3,2017,2,2,2,239.48,280.57142857142856,418.6666666666667,1,1,1,1,0,,-0.26602151951786157
2017-02-16,300,3306,450.0,METALF,CP5115A3,2017,2,3,1,239.48,280.57142857142856,180.0,1,1,1,1,0,,-0.26602151951786157
2017-03-09,480,3306,720.0,METALF,CP5115A3,2017,3,2,1,239.48,297.0,260.5,2,1,1,1,0,,-0.26602151951786157
2017-03-24,370,3306,555.0,METALF,CP5115A3,2017,3,4,1,239.48,297.0,370.0,2,1,1,1,0,,-0.26602151951786157
2017-04-24,400,3306,600.0,METALF,CP5115A3,2017,4,4,1,239.48,290.0,400.0,2,2,1,1,0,,-0.26602151951786157
2017-05-24,270,3306,405.0,METALF,CP5115A3,2017,5,4,1,239.48,130.33333333333334,270.0,3,2,2,1,0,,-0.26602151951786157
2017-10-24,60,3306,90.0,METALF,CP5115A3,2017,10,4,1,239.48,215.0,60.0,5,4,3,2,0,,-0.26602151951786157
2018-01-09,30,611,45.0,METALF,CP5115A3,2018,1,2,1,239.48,120.0,30.0,1,1,1,1,3306,-0.8151845130066546,-0.26602151951786157
2018-02-09,60,611,90.0,METALF,CP5115A3,2018,2,2,1,239.48,280.57142857142856,418.6666666666667,1,1,1,1,3306,-0.8151845130066546,-0.26602151951786157
2018-03-09,41,611,61.5,METALF,CP5115A3,2018,3,2,1,239.48,297.0,260.5,2,1,1,1,3306,-0.8151845130066546,-0.26602151951786157
2018-05-16,60,611,90.0,METALF,CP5115A3,2018,5,3,1,239.48,130.33333333333334,60.5,3,2,2,1,3306,-0.8151845130066546,-0.26602151951786157
2018-07-01,300,611,450.0,METALF,CP5115A3,2018,7,1,1,239.48,300.0,300.0,4,3,2,2,3306,-0.8151845130066546,-0.26602151951786157
2018-12-01,120,611,180.0,METALF,CP5115A3,2018,12,1,1,239.48,120.0,120.0,6,4,3,2,3306,-0.8151845130066546,-0.26602151951786157
2019-04-01,180,1200,270.0,METALF,CP5115A3,2019,4,1,1,239.48,290.0,180.0,2,2,1,1,611,0.9639934533551555,-0.26602151951786157
2019-06-01,300,1200,450.0,METALF,CP5115A3,2019,6,1,1,239.48,198.5,300.0,3,2,2,1,611,0.9639934533551555,-0.26602151951786157
2019-09-09,350,1200,525.0,METALF,CP5115A3,2019,9,2,2,239.48,350.0,350.0,5,3,3,2,611,0.9639934533551555,-0.26602151951786157
2019-10-01,370,1200,555.0,METALF,CP5115A3,2019,10,1,2,239.48,215.0,370.0,5,4,3,2,611,0.9639934533551555,-0.26602151951786157
2020-02-16,60,481,90.0,METALF,CP5115A3,2020,2,3,1,239.48,280.57142857142856,180.0,1,1,1,1,1200,-0.5991666666666666,-0.26602151951786157
2020-06-24,97,481,145.5,METALF,CP5115A3,2020,6,4,1,239.48,198.5,97.0,3,2,2,1,1200,-0.5991666666666666,-0.26602151951786157
2020-08-16,324,481,486.0,METALF,CP5115A3,2020,8,3,1,239.48,324.0,324.0,4,3,2,2,1200,-0.5991666666666666,-0.26602151951786157
2021-02-01,298,359,447.0,METALF,CP5115A3,2021,2,1,1,239.48,280.57142857142856,174.0,1,1,1,1,481,-0.25363825363825365,-0.26602151951786157
2021-05-16,61,359,91.5,METALF,CP5115A3,2021,5,3,1,239.48,130.33333333333334,60.5,3,2,2,1,481,-0.25363825363825365,-0.26602151951786157
2022-02-09,30,30,64.5,METALF,CP5115A3,2022,2,2,1,239.48,280.57142857142856,418.6666666666667,1,1,1,1,359,-0.9164345403899722,-0.26602151951786157
2017-01-01,144,3575,1699.2,METALF,CP5115A6,2017,1,1,1,193.21428571428572,90.0,96.0,1,1,1,1,0,,0.5053875674482163
2017-02-09,1248,3575,14726.400000000001,METALF,CP5115A6,2017,2,2,2,193.21428571428572,494.3333333333333,717.5,1,1,1,1,0,,0.5053875674482163
2017-03-01,336,3575,3964.8,METALF,CP5115A6,2017,3,1,2,193.21428571428572,169.75,272.0,2,1,1,1,0,,0.5053875674482163
2017-03-09,260,3575,3068.0,METALF,CP5115A6,2017,3,2,2,193.21428571428572,169.75,114.66666666666667,2,1,1,1,0,,0.5053875674482163
2017-03-24,150,3575,1770.0,METALF,CP5115A6,2017,3,4,2,193.21428571428572,169.75,99.0,2,1,1,1,0,,0.5053875674482163
2017-04-09,96,3575,1132.8,METALF,CP5115A6,2017,4,2,1,193.21428571428572,192.8,143.0,2,2,1,1,0,,0.5053875674482163
2017-04-24,295,3575,3481.0,METALF,CP5115A6,2017,4,4,1,193.21428571428572,192.8,295.0,2,2,1,1,0,,0.5053875674482163
2017-05-01,38,3575,448.4,METALF,CP5115A6,2017,5,1,1,193.21428571428572,237.25,38.0,3,2,2,1,0,,0.5053875674482163
2017-05-16,288,3575,3398.4,METALF,CP5115A6,2017,5,3,1,193.21428571428572,237.25,288.0,3,2,2,1,0,,0.5053875674482163
2017-05-24,240,3575,2832.0,METALF,CP5115A6,2017,5,4,2,193.21428571428572,237.25,240.0,3,2,2,1,0,,0.5053875674482163
2017-09-01,480,3575,5664.0,METALF,CP5115A6,2017,9,1,1,193.21428571428572,318.3333333333333,480.0,5,3,3,2,0,,0.5053875674482163
2018-09-09,235,523,2773.0,METALF,CP5115A6,2018,9,2,2,193.21428571428572,318.3333333333333,237.5,5,3,3,2,3575,-0.8537062937062937,0.5053875674482163
2018-11-24,144,523,1699.1999999999998,METALF,CP5115A6,2018,11,4,2,193.21428571428572,143.75,159.0,6,4,3,2,3575,-0.8537062937062937,0.5053875674482163
2018-12-01,48,523,566.4,METALF,CP5115A6,2018,12,1,1,193.21428571428572,72.0,48.0,6,4,3,2,3575,-0.8537062937062937,0.5053875674482163
2018-12-09,96,523,1132.8,METALF,CP5115A6,2018,12,2,2,193.21428571428572,72.0,96.0,6,4,3,2,3575,-0.8537062937062937,0.5053875674482163
2019-01-01,48,1509,566.4,METALF,CP5115A6,2019,1,1,1,193.21428571428572,90.0,96.0,1,1,1,1,523,1.8852772466539196,0.5053875674482163
2019-01-24,24,1509,283.2,METALF,CP5115A6,2019,1,4,1,193.21428571428572,90.0,84.0,1,1,1,1,523,1.8852772466539196,0.5053875674482163
2019-03-01,288,1509,3398.3999999999996,METALF,CP5115A6,2019,3,1,3,193.21428571428572,169.75,272.0,2,1,1,1,523,1.8852772466539196,0.5053875674482163
2019-03-09,48,1509,566.4,METALF,CP5115A6,2019,3,2,1,193.21428571428572,169.75,114.66666666666667,2,1,1,1,523,1.8852772466539196,0.5053875674482163
2019-03-24,48,1509,566.4,METALF,CP5115A6,2019,3,4,1,193.21428571428572,169.75,99.0,2,1,1,1,523,1.8852772466539196,0.5053875674482163
